id	name	pub_id	rule_type	status_id	status_reason_id	priority	floor_value	start_date	end_date	timezone	start_time_parting	end_time_parting	days_of_week	migrated	publisher_owned	auction_type	matched_users	latest_rule_id	created_from	deleted	publisher_editable	creation_time	modification_time	goal_cpm_enabled	minimum_bid_value	additional_info	last_edited_by	owner_id	owner_type	archived	channel_type_id	rule_description	deal_category	failed_reason	currency_id	always_on	applicability
169968	Ceska_Sporitelna - PD - Seznam - Branding - banner - url - 2020	49307	ENDL	1	NULL	5	7.7	2020-02-05 09:24:02	2021-01-31 23:59:00	1	00:00:00	23:59:59	127	0	1	3	0	2884730	NULL	0	0	2020-02-05 09:24:03	2020-02-05 09:24:04	0	0		1	49307	1	0	1	NULL	1	NULL	1	0	0
170008	Performio_Glami_Adform_Branding_2020_FIX	49307	ENDL	1	NULL	5	7.7	2020-02-06 05:53:15	2021-01-31 23:59:00	1	00:00:00	23:59:59	127	0	1	3	0	2884854	NULL	0	0	2020-02-06 05:53:16	2020-02-06 05:53:18	0	0		1	49307	1	0	1	NULL	1	NULL	1	0	0
170009	Performio_Glami_Adform_Branding_2020_ASK	49307	ENDL	1	NULL	5	7.7	2020-02-06 05:55:52	2021-01-31 23:59:00	1	00:00:00	23:59:59	127	0	1	1	0	2884855	NULL	0	0	2020-02-06 05:55:53	2020-02-06 05:55:55	0	0		1	49307	1	0	1	NULL	1	NULL	1	0	0
170035	KimberlyClark - PD - Seznam - Branding - banner - url - 2020_DATA1	49307	ENDL	1	NULL	5	13.94	2020-02-07 01:18:57	2021-01-31 23:59:00	1	00:00:00	23:59:59	127	0	1	3	0	2884971	NULL	0	0	2020-02-07 01:18:58	2020-02-07 01:19:00	0	0		1	49307	1	0	1	NULL	1	NULL	1	0	0
170061	Seznam_Adexpres_Sazkabet_Adform_Branding_2020_DATA1	49307	ENDL	1	NULL	5	8.91	2020-02-07 04:52:18	2021-01-31 23:59:00	1	00:00:00	23:59:59	127	0	1	3	0	2885026	NULL	0	0	2020-02-07 04:52:21	2020-02-07 04:52:22	0	0		1	49307	1	0	1	NULL	1	NULL	1	0	0
170062	T-Mobile - PD - Seznam - Branding - banner - url - 2020	49307	ENDL	1	NULL	5	7.7	2020-02-07 05:51:50	2021-01-31 23:59:00	1	00:00:00	23:59:59	127	0	1	3	0	2885029	NULL	0	0	2020-02-07 05:51:52	2020-02-07 05:51:53	0	0		1	49307	1	0	1	NULL	1	NULL	1	0	0
170272	Miton_Biano_Adform_Branding_2020	49307	ENDL	1	NULL	5	7.7	2020-02-12 05:35:03	2021-01-31 23:59:00	1	00:00:00	23:59:59	127	0	1	3	0	2886364	NULL	0	0	2020-02-12 05:35:03	2020-02-12 05:35:07	0	0		1	49307	1	0	1	NULL	1	NULL	1	0	0
170279	Seznam_CeskéPloty_Adform_Branding_2020	49307	ENDL	1	NULL	5	8.9	2020-02-12 06:41:36	2021-01-31 23:59:00	1	00:00:00	23:59:59	127	0	1	3	0	2886372	NULL	0	0	2020-02-12 06:41:36	2020-02-12 06:41:37	0	0		1	49307	1	0	1	NULL	1	NULL	1	0	0
170380	eObuwie_eObuwie_DV360_Branding_2020	49307	ENDL	1	NULL	5	4.15	2020-02-14 00:41:20	2021-01-31 23:59:00	1	00:00:00	23:59:59	127	0	1	3	0	2887049	NULL	0	0	2020-02-14 00:41:22	2020-02-14 00:41:23	0	0		1	49307	1	0	1	NULL	1	NULL	1	0	0
170381	eObuwie_eObuwie_DV360_Branding_2020_DATA1	49307	ENDL	1	NULL	5	4.89	2020-02-14 00:43:20	2021-01-31 23:59:00	1	00:00:00	23:59:59	127	0	1	3	0	2887050	NULL	0	0	2020-02-14 00:43:20	2020-02-14 00:43:22	0	0		1	49307	1	0	1	NULL	1	NULL	1	0	0
170382	eObuwie_eObuwie_DV360_Branding_2020_DATA2	49307	ENDL	1	NULL	5	4.89	2020-02-14 00:44:44	2021-01-31 20:59:00	15	00:00:00	23:59:59	127	0	1	3	0	2887051	NULL	0	0	2020-02-14 00:44:45	2020-02-14 00:44:46	0	0		1	49307	1	0	1	NULL	1	NULL	1	0	0
170383	eObuwie_eObuwie_DV360_Branding_2020_DATA3	49307	ENDL	1	NULL	5	4.89	2020-02-14 00:47:41	2021-01-31 23:59:00	1	00:00:00	23:59:59	127	0	1	3	0	2887052	NULL	0	0	2020-02-14 00:47:42	2020-02-14 00:47:43	0	0		1	49307	1	0	1	NULL	1	NULL	1	0	0
170384	eObuwie_eObuwie_DV360_Branding_2020_DATA4	49307	ENDL	1	NULL	5	4.89	2020-02-14 00:50:27	2021-01-31 23:59:00	1	00:00:00	23:59:59	127	0	1	3	0	2887053	NULL	0	0	2020-02-14 00:50:28	2020-02-14 00:50:29	0	0		1	49307	1	0	1	NULL	1	NULL	1	0	0
170385	eObuwie_eObuwie_DV360_Branding_2020_DATA5	49307	ENDL	1	NULL	5	4.89	2020-02-14 00:59:58	2021-01-31 23:59:00	1	00:00:00	23:59:59	127	0	1	3	0	2887058	NULL	0	0	2020-02-14 00:59:59	2020-02-14 01:00:01	0	0		1	49307	1	0	1	NULL	1	NULL	1	0	0
170386	Proficio_HTdvere_Adform_Branding_2020	49307	ENDL	1	NULL	5	8.16	2020-02-14 01:10:53	2021-01-31 23:59:00	1	00:00:00	23:59:59	127	0	1	3	0	2887062	NULL	0	0	2020-02-14 01:10:54	2020-02-14 01:10:55	0	0		1	49307	1	0	1	NULL	1	NULL	1	0	0
170387	Proficio_DV360_Branding_2020	49307	ENDL	1	NULL	5	13.2	2020-02-14 01:32:22	2021-01-31 23:59:00	1	00:00:00	23:59:59	127	0	1	3	0	2887064	NULL	0	0	2020-02-14 01:32:24	2020-02-14 01:32:25	0	0		1	49307	1	0	1	NULL	1	NULL	1	0	0
170488	TasteSun_Viessmann_Adform_Branding_2020_DATA_2	49307	ENDL	1	NULL	5	14.41	2020-02-18 00:54:00	2021-01-31 23:59:00	1	00:00:00	23:59:59	127	0	1	3	0	2887471	NULL	0	0	2020-02-18 00:54:38	2020-02-18 01:21:43	0	0		1	49307	1	0	1	NULL	1	NULL	1	0	0
170489	TasteSun_Viessmann_Adform_Branding_2020_DATA_1	49307	ENDL	1	NULL	5	14.41	2020-02-18 00:57:00	2021-01-31 23:59:00	1	00:00:00	23:59:59	127	0	1	3	0	2887474	NULL	0	0	2020-02-18 00:57:01	2020-02-18 01:22:18	0	0		1	49307	1	0	1	NULL	1	NULL	1	0	0
170490	TasteSun_Viessmann_Adform_Branding_2020_DATA	49307	ENDL	1	NULL	5	13.94	2020-02-18 00:58:00	2021-01-31 23:59:00	1	00:00:00	23:59:59	127	0	1	3	0	2887472	NULL	0	0	2020-02-18 00:58:39	2020-02-18 01:22:03	0	0		1	49307	1	0	1	NULL	1	NULL	1	0	0
170495	Proficio_Tasy_Adform_Branding_2020	49307	ENDL	1	NULL	5	9.64	2020-02-18 01:55:21	2021-01-31 23:59:00	1	00:00:00	23:59:59	127	0	1	3	0	2887479	NULL	0	0	2020-02-18 01:55:23	2020-02-18 01:55:24	0	0		1	49307	1	0	1	NULL	1	NULL	1	0	0
170499	Beiersdorf_PD_Seznam_Branding_banner_url_2020_ASK	49307	ENDL	1	NULL	5	10.34	2020-02-18 03:22:40	2021-01-31 23:59:00	1	00:00:00	23:59:59	127	0	1	1	0	2887486	NULL	0	0	2020-02-18 03:22:41	2020-02-18 03:22:42	0	0		1	49307	1	0	1	NULL	1	NULL	1	0	0
170507	Usetreno_Adform_Branding_2020	49307	ENDL	1	NULL	5	4.84	2020-02-18 05:22:39	2021-01-31 23:59:00	1	00:00:00	23:59:59	127	0	1	3	0	2887514	NULL	0	0	2020-02-18 05:22:40	2020-02-18 05:22:41	0	0		1	49307	1	0	1	NULL	1	NULL	1	0	0
32565	Email_OMP_block_160x600	49307	PMPF	1	NULL	12	999.99	2015-09-07 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2887347	NULL	0	0	2015-09-07 00:30:00	2020-02-17 05:35:25	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
35125	Block_Aditic_LDMobile	49307	PMPF	1	NULL	1	999	2015-10-22 08:07:44	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	0	2	0	127646	NULL	0	0	2015-10-22 08:10:26	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0	NULL	1	NULL	1	0	0
37418	OMP_PMP_Compete_Lowprice	49307	PMPF	1	NULL	14	0.25	2015-12-03 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2887346	NULL	0	0	2015-12-03 09:26:00	2020-02-17 05:35:05	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
37836	Block ifortuna.cz domain	49307	PMPF	1	NULL	1	999.99	2015-12-15 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	0	2	0	2626384	NULL	0	0	2015-12-15 07:03:09	2019-05-16 04:25:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
39498	World of Science/ManExperience Domain Blocks	49307	PMPF	1	NULL	1	999.99	2016-02-02 04:38:47	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	0	2	0	150157	NULL	0	0	2016-02-02 04:40:41	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0	NULL	1	NULL	1	0	0
39774	World of Science Domain Block 2	49307	PMPF	1	NULL	1	999.99	2016-02-09 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	166430	NULL	0	0	2016-02-09 02:00:35	2016-02-22 01:54:26	0	0	NULL	NULL	49307	1	0	0	NULL	1	NULL	1	0	0
40539	xnovinky.com Domain Block	49307	PMPF	1	NULL	1	999.99	2016-02-22 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	0	2	0	200118	NULL	0	0	2016-02-22 02:18:20	2016-04-07 01:52:30	0	0	NULL	NULL	49307	1	0	0	NULL	1	NULL	1	0	0
40556	Celebrity Magazine/World of Science	49307	PMPF	1	NULL	1	999.99	2016-02-22 04:44:10	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	0	2	0	166515	NULL	0	0	2016-02-22 04:44:17	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0	NULL	1	NULL	1	0	0
40786	Sazka Advertiser Block - Sport.cz Sites	49307	PMPF	1	NULL	1	999.99	2016-02-25 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	0	2	0	680018	NULL	0	0	2016-02-25 06:24:13	2016-07-27 00:45:05	0	0	NULL	NULL	49307	1	0	0	NULL	1	NULL	1	0	0
40974	Advertiser Block - Sdovolena.cz Site	49307	PMPF	1	NULL	1	100	2016-02-29 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	0	2	0	2455052	40786	0	0	2016-02-29 06:20:04	2018-06-18 05:36:05	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
42550	placement - hry_300x600_ATF	49307	PMPF	1	NULL	14	0.51	2016-03-16 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886705	NULL	0	0	2016-03-16 09:07:54	2020-02-13 06:31:11	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
42551	placement - hry_970x310_BTF	49307	PMPF	1	NULL	14	0.51	2016-03-16 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886706	NULL	0	0	2016-03-16 09:08:37	2020-02-13 06:31:30	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
42552	placement - horoskopy_300x600_ATF	49307	PMPF	1	NULL	14	0.1	2016-03-16 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886724	NULL	0	0	2016-03-16 09:11:04	2020-02-13 06:42:55	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
42553	placement - horoskopy_970x210_ATF	49307	PMPF	1	NULL	14	0.1	2016-03-16 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886725	NULL	0	0	2016-03-16 09:12:00	2020-02-13 06:43:46	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
42554	placement - kupi_970x210_ATF_top	49307	PMPF	1	NULL	14	0.56	2016-03-16 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886774	NULL	0	0	2016-03-16 09:20:58	2020-02-13 07:03:45	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
42556	placement - login_300x250_ATF	49307	PMPF	1	NULL	14	0.1	2016-03-16 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886723	NULL	0	0	2016-03-16 09:24:48	2020-02-13 06:42:38	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
42557	placement - prozeny_300x250_ATF	49307	PMPF	1	NULL	14	0.11	2016-03-16 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886630	NULL	0	0	2016-03-16 09:26:18	2020-02-13 05:41:47	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
42558	placement - prozeny_970x210_ATF	49307	PMPF	1	NULL	14	0.56	2016-03-16 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886895	NULL	0	0	2016-03-16 09:27:07	2020-02-13 09:22:52	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
42559	placement - prozeny_970x310_BTF	49307	PMPF	1	NULL	14	0.11	2016-03-16 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886634	NULL	0	0	2016-03-16 09:27:59	2020-02-13 05:43:06	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
42560	placement - sauto_300x250_BTF	49307	PMPF	1	NULL	14	0.51	2016-03-16 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886658	NULL	0	0	2016-03-16 09:30:14	2020-02-13 06:06:52	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
42561	placement - sauto_300x600_ATF	49307	PMPF	1	NULL	14	0.62	2016-03-16 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886660	NULL	0	0	2016-03-16 09:31:28	2020-02-13 06:20:12	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
42562	placement - sauto_970x310_BTF	49307	PMPF	1	NULL	14	0.51	2016-03-16 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886661	NULL	0	0	2016-03-16 09:32:19	2020-02-13 06:20:31	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
42564	placement - sdovolena_120x600_ATF	49307	PMPF	1	NULL	14	0.56	2016-03-16 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886646	NULL	0	0	2016-03-16 09:34:16	2020-02-13 05:49:30	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
42565	placement - sdovolena_728x90_BTF	49307	PMPF	1	NULL	14	0.62	2016-03-16 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886586	NULL	0	0	2016-03-16 09:35:55	2020-02-13 05:13:33	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
42566	placement - slovnik_300x250_BTF	49307	PMPF	1	NULL	14	0.51	2016-03-16 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886664	NULL	0	0	2016-03-16 09:37:18	2020-02-13 06:21:32	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
42567	placement - slovnik_300x600_ATF	49307	PMPF	1	NULL	14	0.51	2016-03-16 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886665	NULL	0	0	2016-03-16 09:38:22	2020-02-13 06:24:11	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
42568	placement - sms_300x250_ATF	49307	PMPF	1	NULL	14	0.4	2016-03-16 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886772	NULL	0	0	2016-03-16 09:39:40	2020-02-13 07:03:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
42569	placement - spoluzaci_300x250_ATF	49307	PMPF	1	NULL	14	0.46	2016-03-16 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886771	NULL	0	0	2016-03-16 09:42:54	2020-02-13 07:02:46	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
42570	placement - sport_300x250_BTF	49307	PMPF	1	NULL	14	0.11	2016-03-16 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886639	NULL	0	0	2016-03-16 09:44:23	2020-02-13 05:44:46	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
42571	placement - sport_970x310_BTF	49307	PMPF	1	NULL	14	0.11	2016-03-16 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886640	NULL	0	0	2016-03-16 09:45:26	2020-02-13 05:46:50	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
42572	placement - super_300x250_BTF	49307	PMPF	1	1	14	0.11	2016-03-16 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886591	NULL	0	0	2016-03-16 09:46:39	2020-02-13 05:15:17	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
42573	placement - super_300x600_ATF	49307	PMPF	1	NULL	14	0.11	2016-03-16 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886622	NULL	0	0	2016-03-16 09:47:32	2020-02-13 05:38:51	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
42574	placement - super_970x310_BTF	49307	PMPF	1	1	14	0.11	2016-03-16 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886595	NULL	0	0	2016-03-16 09:48:31	2020-02-13 05:16:56	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
42577	placement - volnamista_300x250_BTF	49307	PMPF	1	NULL	14	0.62	2016-03-16 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886650	NULL	0	0	2016-03-16 09:56:02	2020-02-13 05:53:42	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
43789	Megatrefa Domain Block - Sport Sites	49307	PMPF	1	NULL	1	999.99	2016-04-07 01:57:59	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	0	2	0	200124	NULL	0	0	2016-04-07 01:58:24	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0	NULL	1	NULL	1	0	0
43928	placement - sport_300x600_ATF	49307	PMPF	1	NULL	14	0.11	2016-04-08 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886636	NULL	0	0	2016-04-08 07:25:37	2020-02-13 05:43:54	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
43929	placement - sport_300x600_BTF	49307	PMPF	1	NULL	14	0.11	2016-04-08 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886637	NULL	0	0	2016-04-08 07:27:27	2020-02-13 05:44:12	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
43930	placement - novinky_300x250_BTF	49307	PMPF	1	NULL	14	0.32	2016-04-08 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886670	NULL	0	0	2016-04-08 07:30:15	2020-02-13 06:26:54	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
43931	placement - novinky_300x600_ATF	49307	PMPF	1	NULL	14	0.82	2016-04-08 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886675	NULL	0	0	2016-04-08 07:33:06	2020-02-13 06:28:51	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
43932	placement - novinky_300x600_BTF	49307	PMPF	1	NULL	14	0.32	2016-04-08 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886673	NULL	0	0	2016-04-08 07:34:07	2020-02-13 06:28:11	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
43933	placement - novinky_970x210_ATF	49307	PMPF	1	NULL	14	0.56	2016-04-08 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886770	NULL	0	0	2016-04-08 07:35:28	2020-02-13 07:02:28	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
43934	placement - novinky_970x310_BTF	49307	PMPF	1	NULL	14	0.32	2016-04-08 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886674	NULL	0	0	2016-04-08 07:36:34	2020-02-13 06:28:31	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
43939	placement - prozeny_300x600_ATF	49307	PMPF	1	NULL	14	0.11	2016-04-08 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886633	NULL	0	0	2016-04-08 12:34:08	2020-02-13 05:42:29	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
43940	placement - prozeny_300x600_BTF	49307	PMPF	1	NULL	14	0.11	2016-04-08 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886631	NULL	0	0	2016-04-08 12:35:55	2020-02-13 05:42:04	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
44006	placement - sbazar_970x310_BTF	49307	PMPF	1	NULL	14	0.4	2016-04-11 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886713	NULL	0	0	2016-04-11 06:48:06	2020-02-13 06:39:30	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
44011	placement - novinky_728x90	49307	PMPF	1	NULL	14	0.32	2016-04-11 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886671	NULL	0	0	2016-04-11 06:59:41	2020-02-13 06:27:14	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
44309	placement - smoto_300x250_ATF	49307	PMPF	1	NULL	14	0.51	2016-04-15 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886643	NULL	0	0	2016-04-15 04:09:25	2020-02-13 05:48:30	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
44312	placement - smoto_300x600_ATF	49307	PMPF	1	NULL	14	0.51	2016-04-15 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886644	NULL	0	0	2016-04-15 04:22:43	2020-02-13 05:48:56	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
44313	placement - smoto_970x310_BTF	49307	PMPF	1	NULL	14	0.51	2016-04-15 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886645	NULL	0	0	2016-04-15 04:25:21	2020-02-13 05:49:15	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
44518	placement - lide_728x90_BTF	49307	PMPF	1	NULL	14	0.51	2016-04-19 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886676	NULL	0	0	2016-04-19 03:17:15	2020-02-13 06:29:19	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
45131	placement - novinky_300x50	49307	PMPF	1	NULL	14	0.5	2016-04-27 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886897	NULL	0	0	2016-04-27 05:53:28	2020-02-13 09:23:39	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
45132	placement - prozeny_300x50	49307	PMPF	1	NULL	14	0.46	2016-04-27 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886898	NULL	0	0	2016-04-27 05:54:15	2020-02-13 09:24:01	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
45136	placement - sauto_300x50	49307	PMPF	1	NULL	14	0.46	2016-04-27 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886900	NULL	0	0	2016-04-27 06:02:09	2020-02-13 09:25:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
45137	placement - sauto_300x250_mobile	49307	PMPF	1	NULL	14	0.51	2016-04-27 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886663	NULL	0	0	2016-04-27 06:02:54	2020-02-13 06:21:10	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
45138	placement - sport_300x50	49307	PMPF	1	NULL	14	0.56	2016-04-27 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886899	NULL	0	0	2016-04-27 06:04:29	2020-02-13 09:24:32	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
45141	placement - tvprogram_300x50	49307	PMPF	1	NULL	14	0.46	2016-04-27 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886773	NULL	0	0	2016-04-27 06:10:47	2020-02-13 07:03:26	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
47859	placement - super_300x250_mobile	49307	PMPF	1	1	14	0.11	2016-06-14 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886592	NULL	0	0	2016-06-14 08:28:44	2020-02-13 05:15:37	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
47861	placement - prozeny_300x250_mobile	49307	PMPF	1	NULL	14	0.11	2016-06-14 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886635	NULL	0	0	2016-06-14 08:30:05	2020-02-13 05:43:27	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
48445	placement - lide_300x600_ATF	49307	PMPF	1	NULL	14	0.51	2016-06-24 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886677	NULL	0	0	2016-06-24 03:22:09	2020-02-13 06:29:54	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
49158	placement - seznam_300x600_BTF	49307	PMPF	1	NULL	14	0.51	2016-07-11 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886707	NULL	0	0	2016-07-11 06:17:33	2020-02-13 06:31:56	0	0	NULL	NULL	49307	1	0	NULL		1	NULL	1	0	0
49251	e-cigarets_block	49307	PMPF	1	NULL	1	100	2016-09-07 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	633096	NULL	0	0	2016-07-13 08:37:02	2016-09-07 00:05:02	0	0	NULL	NULL	49307	1	0	NULL	NULL	1	NULL	1	0	0
50009	placement - tvprogram_970x310_BTF	49307	PMPF	1	NULL	14	0.51	2016-07-29 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886657	49160	0	0	2016-07-29 07:20:08	2020-02-13 06:04:04	0	0	NULL	NULL	49307	1	0	NULL		1	NULL	1	0	0
50011	placement - tvprogram_300x600_ATF	49307	PMPF	1	NULL	14	0.62	2016-07-29 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886655	50009	0	0	2016-07-29 07:23:36	2020-02-13 06:03:11	0	0	NULL	NULL	49307	1	0	NULL		1	NULL	1	0	0
